id,title,viewCount,valid
https://www.youtube.com/watch?v=u8BxVzRG9bE,Sarkar - CEO In The House Video (Tamil) | Thalapathy Vijay | A .R. Rahman | A.R Murugadoss,12196088,
https://www.youtube.com/watch?v=RYex2vnC494,Lil Zay Osama - 61st to 64th (Official Music Video),11848299,
https://www.youtube.com/watch?v=gIVrcMG2pQk,Album Níu Duyên Lê Bảo Bình |  Liên Khúc Nhạc Trẻ Hay Nhất Của Lê Bảo Bình 2020,11814933,
https://www.youtube.com/watch?v=rq08k_WxPK0,"NGK - Official Teaser (Tamil) | Suriya, Sai Pallavi Rakul Preet | Yuvan Shankar Raja | Selvaraghavan",11769308,
https://www.youtube.com/watch?v=RDdaL8wjXZE,MEGA FUNK D2K - MELHORES MUSICAS SOM AUTOMOTIVO 2020,11737037,
https://www.youtube.com/watch?v=03Rb4wtFEGY,Pop Smoke - Yea Yea (Audio),11705783,
https://www.youtube.com/watch?v=d7to9URtLZ4,パンダヒーロー／luz×nqrse×そらる×まふまふ【歌ってみた】,11694253,
https://www.youtube.com/watch?v=gE717B4UcoQ,IMPOSSIBLE REMIX - PJ Masks Theme Song - Piano Cover,11593451,
https://www.youtube.com/watch?v=fxCAy2m0zTY,[SEE SING SHARE 3 - Tập 2] Qua Cơn Mê - Hà Anh Tuấn,11365103,
https://www.youtube.com/watch?v=Ylf8A6tF5io,Mister You - 3.5.7,11241792,
https://www.youtube.com/watch?v=yKEAUgA8OvU,"M. Pokora, Dadju - Si on disait (Clip officiel)",11151346,-1.0
https://www.youtube.com/watch?v=6D79CYTxvOM,告五人 Accusefive 【愛人錯過 Somewhere in time】Official Music Video,10936583,1.0
https://www.youtube.com/watch?v=2Tuo5u39qM8,"NÍU DUYÊN REMIX 💔 NONSTOP Vinahouse, Thế Thái Remix, Em Băng Qua, LK Nhạc Trẻ Remix, nhạc trẻ 2020",10834934,
https://www.youtube.com/watch?v=qeZlRV5n-a8,SEAV JKS - បត់ឆ្វេង CG Side ( Official Music Video ),10807002,
https://www.youtube.com/watch?v=b48p7R-EShA,IL BALLO DEL QUA QUA - Canzoni per bambini e bimbi piccoli,10644342,
https://www.youtube.com/watch?v=j6pCHLfo0KI,Fito Paez - 11 y 6 (Official Video),10483433,
https://www.youtube.com/watch?v=kWkJsiKmcA0,Elvana Gjata - Mos u ngut,10480119,
